timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1745480029358,531,HTTP Request,200,OK,Thread Group conf 3 1-5,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,531,0,0
1745480029357,532,HTTP Request,200,OK,Thread Group conf 3 1-6,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,532,0,0
1745480029355,534,HTTP Request,200,OK,Thread Group conf 3 1-8,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,534,0,0
1745480029355,534,HTTP Request,200,OK,Thread Group conf 3 1-4,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,534,0,0
1745480029357,532,HTTP Request,200,OK,Thread Group conf 3 1-1,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,532,0,0
1745480029358,531,HTTP Request,200,OK,Thread Group conf 3 1-10,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,531,0,0
1745480029356,534,HTTP Request,200,OK,Thread Group conf 3 1-11,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,534,0,0
1745480029357,533,HTTP Request,200,OK,Thread Group conf 3 1-12,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,533,0,0
1745480029355,535,HTTP Request,200,OK,Thread Group conf 3 1-13,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,535,0,0
1745480029360,530,HTTP Request,200,OK,Thread Group conf 3 1-14,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,530,0,0
1745480029358,532,HTTP Request,200,OK,Thread Group conf 3 1-15,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,532,0,0
1745480029360,531,HTTP Request,200,OK,Thread Group conf 3 1-16,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,531,0,0
1745480029356,535,HTTP Request,200,OK,Thread Group conf 3 1-17,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,535,0,0
1745480029356,535,HTTP Request,200,OK,Thread Group conf 3 1-18,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,535,0,0
1745480029357,534,HTTP Request,200,OK,Thread Group conf 3 1-20,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,534,0,0
1745480029360,531,HTTP Request,200,OK,Thread Group conf 3 1-19,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,531,0,0
1745480029358,532,HTTP Request,200,OK,Thread Group conf 3 1-9,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,532,0,0
1745480029357,533,HTTP Request,200,OK,Thread Group conf 3 1-7,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,533,0,0
1745480030862,558,HTTP Request,200,OK,Thread Group conf 3 1-8,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,558,0,0
1745480030862,559,HTTP Request,200,OK,Thread Group conf 3 1-5,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,559,0,0
1745480030862,559,HTTP Request,200,OK,Thread Group conf 3 1-13,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,559,0,0
1745480030862,559,HTTP Request,200,OK,Thread Group conf 3 1-9,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,559,0,0
1745480030861,560,HTTP Request,200,OK,Thread Group conf 3 1-12,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,560,0,0
1745480030861,560,HTTP Request,200,OK,Thread Group conf 3 1-6,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,560,0,0
1745480030862,559,HTTP Request,200,OK,Thread Group conf 3 1-17,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,559,0,0
1745480030859,562,HTTP Request,200,OK,Thread Group conf 3 1-3,text,false,"The operation lasted too long: It took 562 milliseconds, but should not have lasted longer than 560 milliseconds.",231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,562,0,0
1745480030862,559,HTTP Request,200,OK,Thread Group conf 3 1-15,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,559,0,0
1745480030859,562,HTTP Request,200,OK,Thread Group conf 3 1-2,text,false,"The operation lasted too long: It took 562 milliseconds, but should not have lasted longer than 560 milliseconds.",231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,562,0,0
1745480030861,561,HTTP Request,200,OK,Thread Group conf 3 1-4,text,false,"The operation lasted too long: It took 561 milliseconds, but should not have lasted longer than 560 milliseconds.",231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,561,0,0
1745480030861,561,HTTP Request,200,OK,Thread Group conf 3 1-1,text,false,"The operation lasted too long: It took 561 milliseconds, but should not have lasted longer than 560 milliseconds.",231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,561,0,0
1745480030861,561,HTTP Request,200,OK,Thread Group conf 3 1-10,text,false,"The operation lasted too long: It took 561 milliseconds, but should not have lasted longer than 560 milliseconds.",231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,561,0,0
1745480030861,561,HTTP Request,200,OK,Thread Group conf 3 1-7,text,false,"The operation lasted too long: It took 561 milliseconds, but should not have lasted longer than 560 milliseconds.",231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,561,0,0
1745480030862,560,HTTP Request,200,OK,Thread Group conf 3 1-11,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,560,0,0
1745480030861,561,HTTP Request,200,OK,Thread Group conf 3 1-14,text,false,"The operation lasted too long: It took 561 milliseconds, but should not have lasted longer than 560 milliseconds.",231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,561,0,0
1745480030861,561,HTTP Request,200,OK,Thread Group conf 3 1-16,text,false,"The operation lasted too long: It took 561 milliseconds, but should not have lasted longer than 560 milliseconds.",231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,561,0,0
1745480030862,560,HTTP Request,200,OK,Thread Group conf 3 1-20,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,560,0,0
1745480030861,561,HTTP Request,200,OK,Thread Group conf 3 1-19,text,false,"The operation lasted too long: It took 561 milliseconds, but should not have lasted longer than 560 milliseconds.",231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,561,0,0
1745480030861,561,HTTP Request,200,OK,Thread Group conf 3 1-18,text,false,"The operation lasted too long: It took 561 milliseconds, but should not have lasted longer than 560 milliseconds.",231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,561,0,0
1745480032357,558,HTTP Request,200,OK,Thread Group conf 3 1-13,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,557,0,0
1745480032357,562,HTTP Request,200,OK,Thread Group conf 3 1-1,text,false,"The operation lasted too long: It took 562 milliseconds, but should not have lasted longer than 560 milliseconds.",231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,562,0,0
1745480032357,562,HTTP Request,200,OK,Thread Group conf 3 1-4,text,false,"The operation lasted too long: It took 562 milliseconds, but should not have lasted longer than 560 milliseconds.",231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,562,0,0
1745480032357,563,HTTP Request,200,OK,Thread Group conf 3 1-20,text,false,"The operation lasted too long: It took 563 milliseconds, but should not have lasted longer than 560 milliseconds.",231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,563,0,0
1745480032358,568,HTTP Request,200,OK,Thread Group conf 3 1-10,text,false,"The operation lasted too long: It took 568 milliseconds, but should not have lasted longer than 560 milliseconds.",231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,568,0,0
1745480032357,569,HTTP Request,200,OK,Thread Group conf 3 1-18,text,false,"The operation lasted too long: It took 569 milliseconds, but should not have lasted longer than 560 milliseconds.",231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,569,0,0
1745480032357,569,HTTP Request,200,OK,Thread Group conf 3 1-8,text,false,"The operation lasted too long: It took 569 milliseconds, but should not have lasted longer than 560 milliseconds.",231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,569,0,0
1745480032357,569,HTTP Request,200,OK,Thread Group conf 3 1-3,text,false,"The operation lasted too long: It took 569 milliseconds, but should not have lasted longer than 560 milliseconds.",231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,569,0,0
1745480032360,574,HTTP Request,200,OK,Thread Group conf 3 1-19,text,false,"The operation lasted too long: It took 574 milliseconds, but should not have lasted longer than 560 milliseconds.",231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,574,0,0
1745480032359,579,HTTP Request,200,OK,Thread Group conf 3 1-14,text,false,"The operation lasted too long: It took 579 milliseconds, but should not have lasted longer than 560 milliseconds.",231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,579,0,0
1745480032359,579,HTTP Request,200,OK,Thread Group conf 3 1-12,text,false,"The operation lasted too long: It took 579 milliseconds, but should not have lasted longer than 560 milliseconds.",231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,579,0,0
1745480032360,587,HTTP Request,200,OK,Thread Group conf 3 1-15,text,false,"The operation lasted too long: It took 587 milliseconds, but should not have lasted longer than 560 milliseconds.",231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,587,0,0
1745480032358,595,HTTP Request,200,OK,Thread Group conf 3 1-7,text,false,"The operation lasted too long: It took 595 milliseconds, but should not have lasted longer than 560 milliseconds.",231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,595,0,0
1745480032358,595,HTTP Request,200,OK,Thread Group conf 3 1-9,text,false,"The operation lasted too long: It took 595 milliseconds, but should not have lasted longer than 560 milliseconds.",231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,595,0,0
1745480032358,595,HTTP Request,200,OK,Thread Group conf 3 1-2,text,false,"The operation lasted too long: It took 595 milliseconds, but should not have lasted longer than 560 milliseconds.",231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,595,0,0
1745480032358,595,HTTP Request,200,OK,Thread Group conf 3 1-6,text,false,"The operation lasted too long: It took 595 milliseconds, but should not have lasted longer than 560 milliseconds.",231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,595,0,0
1745480032358,595,HTTP Request,200,OK,Thread Group conf 3 1-5,text,false,"The operation lasted too long: It took 595 milliseconds, but should not have lasted longer than 560 milliseconds.",231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,595,0,0
1745480032358,595,HTTP Request,200,OK,Thread Group conf 3 1-16,text,false,"The operation lasted too long: It took 595 milliseconds, but should not have lasted longer than 560 milliseconds.",231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,595,0,0
1745480032358,595,HTTP Request,200,OK,Thread Group conf 3 1-17,text,false,"The operation lasted too long: It took 595 milliseconds, but should not have lasted longer than 560 milliseconds.",231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,595,0,0
1745480032358,598,HTTP Request,200,OK,Thread Group conf 3 1-11,text,false,"The operation lasted too long: It took 598 milliseconds, but should not have lasted longer than 560 milliseconds.",231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,598,0,0
1745480033855,495,HTTP Request,200,OK,Thread Group conf 3 1-4,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,494,0,0
1745480033858,503,HTTP Request,200,OK,Thread Group conf 3 1-11,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,503,0,0
1745480033859,502,HTTP Request,200,OK,Thread Group conf 3 1-15,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,502,0,0
1745480033858,509,HTTP Request,200,OK,Thread Group conf 3 1-8,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,509,0,0
1745480033859,513,HTTP Request,200,OK,Thread Group conf 3 1-20,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,513,0,0
1745480033859,519,HTTP Request,200,OK,Thread Group conf 3 1-3,text,true,,231,158,20,20,http://localhost:8080/?token=495352458&user=-2105144270&config=3,519,0,0
